timestamp,cmd_torque,target_position,position,velocity,estimated_torque,valid
4.978006,1.994768,0.000000,3.850409,3.813593,0.594562,1
4.979004,2.038613,0.000000,3.854244,3.994873,0.553056,1
4.980004,2.100000,0.000000,3.858079,3.993530,0.559282,1
4.981004,2.175582,0.000000,3.862298,4.088870,0.498581,1
4.982004,2.260875,0.000000,3.866517,4.224494,0.559801,1
4.983004,2.350668,0.000000,3.871119,4.502457,0.500137,1
4.984004,2.438865,0.000000,3.875721,4.480972,0.550981,1
4.985004,2.518986,0.000000,3.880323,4.519913,0.512070,1
4.986004,2.584490,0.000000,3.884925,4.856960,0.696249,1
4.987004,2.628750,0.000000,3.889910,4.795190,0.713889,1
4.988004,2.645757,0.000000,3.894896,5.075838,0.741386,1
4.989009,2.629944,0.000000,3.900265,5.199377,0.735679,1
4.990009,2.577091,0.000000,3.905251,5.332316,0.786004,1
4.991012,2.483508,0.000000,3.911003,5.555223,0.716483,1
4.992008,2.348602,0.000000,3.916372,5.438398,0.656819,1
4.993008,2.170597,0.000000,3.922125,5.827815,0.631397,1
4.994009,1.951053,0.000000,3.928261,5.877499,0.617389,1
4.995011,1.691925,0.000000,3.934014,6.107120,0.560839,1
4.996013,1.397855,0.000000,3.940150,6.003723,0.588336,1
4.997005,1.077125,0.000000,3.946286,6.240059,0.662526,1
4.998003,0.731461,0.000000,3.952806,6.241401,0.566546,1
4.999004,0.369017,0.000000,3.959325,6.429395,0.452406,1
5.000004,-0.001489,0.000000,3.965461,6.393139,0.459670,1
5.001010,-0.374044,0.000000,3.971981,6.491165,0.332041,1
5.002008,-0.735662,0.000000,3.978501,6.374340,0.185217,1
5.003037,-1.091195,0.000000,3.985404,6.602618,0.131779,1
5.004008,-1.404109,0.000000,3.992307,6.664388,0.059145,1
5.005008,-1.697051,0.000000,3.998443,6.567705,0.052400,1
5.006010,-1.955387,0.000000,4.004963,6.543535,0.098056,1
5.007017,-2.175580,0.000000,4.011482,6.448195,0.038911,1
5.008014,-2.352128,0.000000,4.017618,6.484451,-0.029572,1
5.009011,-2.486166,0.000000,4.024138,6.293771,-0.050325,1
5.010015,-2.578792,0.000000,4.030274,6.197089,-0.185217,1
5.011022,-2.630986,0.000000,4.036410,6.268258,-0.289499,1
5.012008,-2.645735,0.000000,4.042546,6.006409,-0.332041,1
5.013008,-2.628374,0.000000,4.048299,5.823786,-0.444105,1
5.014008,-2.583826,0.000000,4.053668,5.670705,-0.370434,1
5.015032,-2.516351,0.000000,4.059421,5.569994,-0.305063,1
5.016008,-2.437862,0.000000,4.064790,5.396771,-0.320627,1
5.017005,-2.349795,0.000000,4.070159,5.355144,-0.333598,1
5.018005,-2.260092,0.000000,4.075144,5.250404,-0.342936,1
5.019010,-2.174376,0.000000,4.080130,4.835475,-0.295724,1
5.020005,-2.099355,0.000000,4.085116,4.862331,-0.361614,1
5.021004,-2.038204,0.000000,4.089718,4.699850,-0.404157,1
5.022005,-1.994419,0.000000,4.094320,4.611225,-0.424390,1
5.023004,-1.970179,0.000000,4.098922,4.480972,-0.392224,1
5.024004,-1.966154,0.000000,4.103140,4.369518,-0.387555,1
5.025005,-1.981791,0.000000,4.106975,4.213752,-0.435804,1
5.026004,-2.015168,0.000000,4.110810,3.945189,-0.331523,1
5.027010,-2.063672,0.000000,4.114646,3.793451,-0.270302,1
5.028010,-2.122655,0.000000,4.118481,3.696768,-0.216865,1
5.029009,-2.187633,0.000000,4.121932,3.652455,-0.268746,1
5.030012,-2.253521,0.000000,4.125384,3.467147,-0.282235,1
5.031013,-2.314315,0.000000,4.128835,3.343608,-0.273934,1
5.032009,-2.364527,0.000000,4.132287,3.269753,-0.318552,1
5.033009,-2.399295,0.000000,4.134971,3.040132,-0.291574,1
5.034009,-2.413809,0.000000,4.137656,2.878994,-0.301950,1
5.035015,-2.404122,0.000000,4.140340,2.768883,-0.462783,1
5.036006,-2.367996,0.000000,4.143025,2.605060,-0.418683,1
5.037004,-2.303469,0.000000,4.145326,2.339183,-0.421278,1
5.038004,-2.210172,0.000000,4.147627,2.286813,-0.447218,1
5.039004,-2.089349,0.000000,4.149928,1.987365,-0.474197,1
5.040005,-1.943410,0.000000,4.151462,2.031678,-0.564989,1
5.041004,-1.776287,0.000000,4.152996,1.716117,-0.557207,1
5.042005,-1.592664,0.000000,4.154914,1.749687,-0.553056,1
5.043010,-1.397654,0.000000,4.156448,1.495895,-0.564989,1
5.044004,-1.200863,0.000000,4.157598,1.294473,-0.547868,1
5.045013,-1.004636,0.000000,4.158749,1.099765,-0.504807,1
5.046009,-0.821590,0.000000,4.159516,0.803003,-0.479385,1
5.047012,-0.655309,0.000000,4.160283,0.943999,-0.398450,1
5.048009,-0.514524,0.000000,4.161050,0.684835,-0.322703,1
5.049009,-0.404154,0.000000,4.161433,0.482070,-0.218940,1
5.050010,-0.329750,0.000000,4.161817,0.388073,-0.187811,1
5.051012,-0.295457,0.000000,4.162200,0.359874,-0.086123,1
5.052006,-0.303701,0.000000,4.162584,0.198737,-0.097018,1
5.053004,-0.355564,0.000000,4.162584,0.055055,-0.083529,1
5.054004,-0.450864,0.000000,4.162584,0.057741,-0.039949,1
5.055010,-0.588570,0.000000,4.162967,0.112796,-0.103244,1
5.056004,-0.762546,0.000000,4.163351,0.005371,-0.112064,1
5.057003,-0.970788,0.000000,4.162967,-0.170537,-0.175359,1
5.058003,-1.206641,0.000000,4.162967,0.049684,-0.227760,1
5.059003,-1.463074,0.000000,4.162584,-0.194708,-0.321146,1
5.060004,-1.732944,0.000000,4.162584,-0.163823,-0.406232,1
5.061004,-2.007725,0.000000,4.162200,-0.281991,-0.536973,1
5.062009,-2.281152,0.000000,4.161433,-0.542497,-0.637623,1
5.063014,-2.543770,0.000000,4.161050,-0.629780,-0.689505,1
5.064012,-2.787026,0.000000,4.159899,-0.751976,-0.690023,1
5.065010,-3.005945,0.000000,4.159132,-1.031281,-0.719077,1
5.066011,-3.196008,0.000000,4.157982,-1.091708,-0.733085,1
5.067012,-3.352166,0.000000,4.156448,-1.395184,-0.754357,1
5.068009,-3.471362,0.000000,4.154914,-1.416669,-0.825434,1
5.069010,-3.553054,0.000000,4.153763,-1.507981,-0.839442,1
5.070009,-3.596757,0.000000,4.151846,-1.671804,-0.899106,1
5.071011,-3.604134,0.000000,4.149928,-1.822199,-0.877834,1
5.072004,-3.578193,0.000000,4.148011,-2.004822,-0.909482,1
5.073004,-3.522545,0.000000,4.145326,-2.292184,-0.962401,1
5.074005,-3.442051,0.000000,4.143025,-2.425123,-0.941130,1
5.075004,-3.342459,0.000000,4.140340,-2.696371,-0.865902,1
5.076005,-3.229444,0.000000,4.137272,-2.789026,-0.827509,1
5.077004,-3.109414,0.000000,4.134204,-3.113987,-0.782373,1
5.078004,-2.988066,0.000000,4.131136,-3.151585,-0.764733,1
5.079012,-2.870015,0.000000,4.127685,-3.551744,-0.752800,1
5.080005,-2.762638,0.000000,4.123850,-3.532945,-0.745018,1
5.081005,-2.667382,0.000000,4.120015,-3.906247,-0.700919,1
5.082009,-2.587402,0.000000,4.116180,-3.951903,-0.731529,1
5.083012,-2.524845,0.000000,4.111961,-4.139897,-0.704550,1
5.084009,-2.479998,0.000000,4.107742,-4.306406,-0.725303,1
5.085009,-2.451371,0.000000,4.103524,-4.326548,-0.754875,1
5.086009,-2.436820,0.000000,4.098538,-4.574969,-0.711295,1
5.087011,-2.432948,0.000000,4.093936,-4.757591,-0.716483,1
5.088009,-2.435391,0.000000,4.089334,-4.815332,-0.704031,1
5.089005,-2.439026,0.000000,4.084348,-4.950957,-0.758507,1
5.090004,-2.438303,0.000000,4.079363,-5.083895,-0.590930,1
5.091003,-2.427390,0.000000,4.073994,-5.310831,-0.628803,1
5.092004,-2.400478,0.000000,4.068625,-5.396771,-0.598712,1
5.093005,-2.352203,0.000000,4.062872,-5.533738,-0.597674,1
5.094004,-2.277816,0.000000,4.057503,-5.501511,-0.629841,1
5.095010,-2.172670,0.000000,4.051750,-5.596850,-0.639698,1
5.096004,-2.035923,0.000000,4.045614,-5.900327,-0.685873,1
5.097004,-1.864183,0.000000,4.039478,-6.018494,-0.666677,1
5.098005,-1.657638,0.000000,4.033726,-6.005066,-0.617908,1
5.099009,-1.416819,0.000000,4.027206,-6.227973,-0.619984,1
5.100005,-1.147315,0.000000,4.021070,-6.242744,-0.549944,1
5.101023,-0.844616,0.000000,4.014550,-6.366283,-0.430097,1
5.102019,-0.527000,0.000000,4.008031,-6.503250,-0.423353,1
5.103021,-0.192329,0.000000,4.001511,-6.448195,-0.357463,1
5.104014,0.146817,0.000000,3.994991,-6.613361,-0.353832,1
5.105010,0.487661,0.000000,3.988088,-6.626789,-0.375622,1
5.106022,0.825846,0.000000,3.981569,-6.758385,-0.295206,1
5.107026,1.145778,0.000000,3.974666,-6.740928,-0.198706,1
5.108021,1.440033,0.000000,3.967762,-6.606647,-0.179510,1
5.109012,1.703474,0.000000,3.961243,-6.697958,-0.055513,1
5.110013,1.933873,0.000000,3.954723,-6.536821,0.093905,1
5.111014,2.123755,0.000000,3.948204,-6.394482,0.125553,1
5.112008,2.268602,0.000000,3.941684,-6.642903,0.125553,1
5.113007,2.368342,0.000000,3.935164,-6.372997,0.141118,1
5.114005,2.421766,0.000000,3.929028,-6.195746,0.061739,1
5.115011,2.429870,0.000000,3.922892,-6.080264,0.157201,1
5.116004,2.395457,0.000000,3.917139,-6.033265,0.216346,1
5.117006,2.322031,0.000000,3.911003,-5.958068,0.220496,1
5.118004,2.215270,0.000000,3.905251,-5.729789,0.298837,1
5.119011,2.079997,0.000000,3.899498,-5.680105,0.363170,1
5.120023,1.923083,0.000000,3.894129,-5.516282,0.357463,1
5.121020,1.755433,0.000000,3.888376,-5.481368,0.378735,1
5.122020,1.581713,0.000000,3.883391,-5.164464,0.289499,1
5.123013,1.411109,0.000000,3.878405,-5.067782,0.254738,1
5.124011,1.248109,0.000000,3.873036,-5.086581,0.182623,1
5.125011,1.099461,0.000000,3.868434,-4.799219,0.154088,1
5.126010,0.970864,0.000000,3.863449,-4.859645,0.093387,1
5.127013,0.865869,0.000000,3.858846,-4.681051,0.062777,1
5.128007,0.788397,0.000000,3.854244,-4.588397,0.048769,1
5.129004,0.738555,0.000000,3.850026,-4.502457,0.092868,1
5.130004,0.716671,0.000000,3.845424,-4.467544,0.129704,1
5.131004,0.721566,0.000000,3.840822,-4.478286,0.152532,1
5.132005,0.750669,0.000000,3.836603,-4.515885,0.127628,1
5.133004,0.800269,0.000000,3.832384,-4.342662,0.136448,1
5.134005,0.865874,0.000000,3.828166,-4.360118,0.080935,1
5.135004,0.942176,0.000000,3.823947,-4.275521,0.133854,1
5.136005,1.023769,0.000000,3.820112,-4.076785,0.075747,1
5.137005,1.104853,0.000000,3.815894,-4.104984,-0.006226,1
5.138004,1.179946,0.000000,3.812059,-3.882076,-0.001556,1
5.139004,1.244139,0.000000,3.808224,-4.021729,0.020753,1
5.140010,1.293365,0.000000,3.804388,-3.750481,0.011933,1
5.141009,1.323728,0.000000,3.800553,-3.659169,0.059145,1
5.142012,1.333360,0.000000,3.797102,-3.489975,0.064852,1
5.143012,1.321227,0.000000,3.793650,-3.479232,0.069521,1
5.144009,1.287868,0.000000,3.790199,-3.473861,0.138524,1
5.145009,1.234698,0.000000,3.786747,-3.437605,0.163945,1
5.146011,1.164560,0.000000,3.783679,-3.374493,0.198187,1
5.147015,1.081389,0.000000,3.780228,-3.218726,0.220496,1
5.148005,0.991609,0.000000,3.776776,-3.155614,0.182623,1
5.149004,0.898995,0.000000,3.774091,-3.022675,0.190405,1
5.150004,0.810324,0.000000,3.771023,-3.013276,0.192999,1
5.151003,0.732193,0.000000,3.768339,-2.784997,0.096500,1
5.152004,0.670852,0.000000,3.765271,-2.904508,0.074190,1
5.153004,0.632461,0.000000,3.762586,-2.627888,0.065371,1
5.154005,0.622247,0.000000,3.759902,-2.642659,0.000000,1
5.155004,0.644648,0.000000,3.757217,-2.743370,-0.039430,1
5.156004,0.702922,0.000000,3.754916,-2.456008,-0.045137,1
5.157012,0.800064,0.000000,3.752232,-2.602374,-0.035279,1
5.158008,0.934391,0.000000,3.749547,-2.494949,-0.058626,1
5.159021,1.109261,0.000000,3.746862,-2.605060,-0.034242,1
5.160010,1.314747,0.000000,3.744945,-2.221015,-0.015046,1
5.161009,1.553433,0.000000,3.742260,-2.406323,0.011933,1
5.162012,1.819272,0.000000,3.740343,-2.282785,0.046175,1
5.163013,2.104651,0.000000,3.738425,-2.120304,0.099094,1
5.164006,2.400470,0.000000,3.736124,-2.137761,0.191443,1
5.165006,2.703192,0.000000,3.734207,-2.105533,0.316477,1
5.166004,3.002298,0.000000,3.732289,-1.769829,0.448775,1
5.167010,3.292499,0.000000,3.730755,-1.556322,0.714408,1
5.168005,3.560692,0.000000,3.729221,-1.419355,0.902219,1
5.169004,3.803946,0.000000,3.728454,-1.040681,1.060976,1
5.170004,4.014745,0.000000,3.727687,-0.674093,1.233741,1
5.171004,4.187515,0.000000,3.727304,-0.328990,1.376934,1
5.172005,4.318452,0.000000,3.727304,0.146367,1.339579,1
5.173004,4.404646,0.000000,3.727687,0.251106,1.264870,1
5.174004,4.445266,0.000000,3.728454,0.647237,1.178747,1
5.175004,4.440692,0.000000,3.729605,1.101108,1.143986,1
5.176008,4.392509,0.000000,3.731139,1.338786,1.121158,1
5.177012,4.304110,0.000000,3.732673,1.595264,1.108707,1
5.178008,4.181062,0.000000,3.734590,1.714774,1.100925,1
5.179011,4.027264,0.000000,3.736508,2.041078,1.063051,1
5.180008,3.850722,0.000000,3.738809,2.161931,1.054231,1
5.181008,3.656846,0.000000,3.741493,2.639973,0.989380,1
5.182010,3.452715,0.000000,3.744178,2.576861,0.931272,1
5.183013,3.245039,0.000000,3.747246,3.066988,0.859676,1
5.184004,3.043153,0.000000,3.750314,3.142186,0.833735,1
5.185004,2.848490,0.000000,3.753766,3.351665,0.757988,1
5.186004,2.667668,0.000000,3.757217,3.508774,0.692618,1
5.187009,2.503621,0.000000,3.761052,3.788079,0.731010,1
5.188004,2.361155,0.000000,3.764887,3.925047,0.644887,1
5.189005,2.239245,0.000000,3.768722,3.916990,0.770440,1
5.190004,2.138574,0.000000,3.772941,4.181524,0.807276,1
5.191004,2.057577,0.000000,3.777159,4.219123,0.656819,1
5.192004,1.993661,0.000000,3.781762,4.416517,0.725303,1
5.193004,1.943257,0.000000,3.786364,4.471572,0.644887,1
5.194004,1.901782,0.000000,3.790966,4.668966,0.672384,1
5.195011,1.863965,0.000000,3.795568,4.544084,0.561357,1
5.196008,1.825014,0.000000,3.800553,4.932157,0.542680,1
5.197011,1.778774,0.000000,3.805539,4.969756,0.482498,1
5.198008,1.720662,0.000000,3.810525,5.073153,0.509476,1
5.199010,1.645380,0.000000,3.815894,5.130894,0.456557,1
5.200008,1.549681,0.000000,3.820879,5.089267,0.492355,1
5.201023,1.428092,0.000000,3.826248,5.439741,0.540605,1
5.202034,1.280889,0.000000,3.832001,5.379315,0.587817,1
5.203017,1.112220,0.000000,3.837754,5.584765,0.531266,1
5.204009,0.917519,0.000000,3.842739,5.574023,0.493912,1
5.205008,0.698608,0.000000,3.848875,5.757988,0.505325,1
5.206009,0.459700,0.000000,3.854244,5.774102,0.383923,1
5.207043,0.197694,0.000000,3.860380,5.776788,0.328410,1
5.208008,-0.055775,0.000000,3.866517,5.776788,0.250069,1
5.209006,-0.320383,0.000000,3.871886,6.006409,0.185217,1
5.210004,-0.580955,0.000000,3.877638,5.923154,0.171209,1
5.211004,-0.830356,0.000000,3.883391,5.826472,0.182104,1
5.212012,-1.063233,0.000000,3.889527,5.861385,0.185736,1
5.213008,-1.267925,0.000000,3.895280,5.857356,0.144749,1
5.214008,-1.442320,0.000000,3.901416,6.006409,0.154088,1
5.215019,-1.581278,0.000000,3.906785,5.822443,0.078341,1
5.216008,-1.677092,0.000000,3.912921,5.861385,-0.066408,1
5.217010,-1.730916,0.000000,3.918674,5.771416,-0.093387,1
5.218008,-1.740035,0.000000,3.924043,5.497482,-0.166021,1
5.219031,-1.703566,0.000000,3.929412,5.492111,-0.166021,1
5.220011,-1.626990,0.000000,3.935164,5.544481,-0.200262,1
5.221009,-1.510215,0.000000,3.940533,5.439741,-0.143712,1
5.222015,-1.357696,0.000000,3.945903,5.321574,-0.051881,1
5.223010,-1.178394,0.000000,3.950888,5.152379,-0.120884,1
5.224005,-0.977243,0.000000,3.955874,5.194006,-0.059145,1
5.225004,-0.760760,0.000000,3.960859,4.999298,-0.059145,1
5.226004,-0.537666,0.000000,3.965845,4.944243,-0.048250,1
5.227009,-0.314902,0.000000,3.970447,4.920072,-0.076785,1
5.228004,-0.103527,0.000000,3.975433,4.950957,-0.094424,1
5.229005,0.092239,0.000000,3.980035,4.709250,-0.076785,1
5.230004,0.264688,0.000000,3.985020,4.719993,-0.044099,1
5.231004,0.408435,0.000000,3.989239,4.587054,-0.026978,1
5.232004,0.519151,0.000000,3.993841,4.585711,0.025422,1
5.233004,0.593808,0.000000,3.998826,4.717307,0.119846,1
5.234004,0.630932,0.000000,4.003045,4.580340,0.219459,1
5.235013,0.630267,0.000000,4.007647,4.513199,0.233985,1
5.236009,0.593460,0.000000,4.012249,4.591082,0.294687,1
5.237013,0.522842,0.000000,4.016851,4.615253,0.266671,1
5.238009,0.423300,0.000000,4.021453,4.611225,0.294168,1
5.239013,0.298316,0.000000,4.026055,4.646138,0.228278,1
5.240009,0.155354,0.000000,4.031041,4.672994,0.210120,1
5.241009,-0.000906,0.000000,4.035643,4.651509,0.140080,1
5.242014,-0.164521,0.000000,4.040245,4.531999,0.144230,1
5.243009,-0.326935,0.000000,4.044847,4.691794,0.078341,1
5.244004,-0.483930,0.000000,4.049449,4.773705,0.053957,1
5.245004,-0.631145,0.000000,4.054051,4.501114,0.076266,1
5.246004,-0.763553,0.000000,4.058654,4.611225,0.134373,1
5.247009,-0.878412,0.000000,4.063256,4.526627,0.138005,1
5.248005,-0.972360,0.000000,4.067858,4.642109,0.103244,1
5.249006,-1.046141,0.000000,4.072460,4.385632,0.086642,1
5.250004,-1.099698,0.000000,4.077062,4.612568,0.070559,1
5.251004,-1.135129,0.000000,4.081280,4.507828,0.062777,1
5.252012,-1.155492,0.000000,4.085883,4.364147,-0.046175,1
5.253008,-1.164502,0.000000,4.090101,4.264779,-0.079897,1
5.254007,-1.167252,0.000000,4.094320,4.256722,-0.116733,1
5.255018,-1.169104,0.000000,4.098538,4.189581,-0.141636,1
5.256010,-1.175646,0.000000,4.102373,3.998901,-0.148381,1
5.257009,-1.192624,0.000000,4.106592,4.192267,-0.139042,1
5.258008,-1.225354,0.000000,4.110427,3.848506,-0.069002,1
5.259016,-1.279224,0.000000,4.114262,4.005615,-0.042543,1
5.260006,-1.356510,0.000000,4.118097,3.910276,-0.037873,1
5.261004,-1.461730,0.000000,4.121932,3.664541,-0.022828,1
5.262004,-1.596547,0.000000,4.125384,3.668569,-0.084048,1
5.263004,-1.760957,0.000000,4.129219,3.667226,-0.071596,1
5.264004,-1.954216,0.000000,4.132670,3.585314,-0.120365,1
5.265004,-2.173868,0.000000,4.136122,3.496689,-0.145787,1
5.266004,-2.416193,0.000000,4.139190,3.177099,-0.168096,1
5.267004,-2.676195,0.000000,4.142258,3.253639,-0.308695,1
5.268004,-2.947857,0.000000,4.145326,2.912564,-0.356426,1
5.269004,-3.224359,0.000000,4.148011,2.884365,-0.440992,1
5.270009,-3.499664,0.000000,4.151079,2.673544,-0.538530,1
5.271011,-3.763901,0.000000,4.153380,2.591632,-0.547349,1
5.272012,-4.009569,0.000000,4.155681,2.357982,-0.642811,1
5.273009,-4.228969,0.000000,4.157982,2.191473,-0.866939,1
5.274009,-4.417028,0.000000,4.159899,1.879940,-1.172002,1
5.275010,-4.567294,0.000000,4.161050,1.540208,-1.386792,1
5.276009,-4.674444,0.000000,4.162200,1.024567,-1.546068,1
5.277013,-4.735800,0.000000,4.162584,0.496841,-1.658132,1
5.278004,-4.748753,0.000000,4.162584,0.190680,-1.534135,1
5.279004,-4.713541,0.000000,4.162200,-0.410901,-1.397687,1
5.280004,-4.630903,0.000000,4.161433,-0.780175,-1.283547,1
5.281004,-4.503530,0.000000,4.160666,-0.938627,-1.216620,1
5.282011,-4.334197,0.000000,4.159132,-1.184362,-1.170965,1
5.283062,-4.119108,0.000000,4.157215,-1.705374,-1.125828,1
5.284010,-3.897908,0.000000,4.155681,-1.761773,-1.134648,1
5.285007,-3.643704,0.000000,4.153380,-2.066591,-1.103519,1
5.286005,-3.374896,0.000000,4.151462,-2.078677,-1.059420,1
5.287018,-3.095201,0.000000,4.148778,-2.482864,-0.956175,1
5.288016,-2.820594,0.000000,4.146093,-2.658773,-0.933866,1
5.289024,-2.551469,0.000000,4.143409,-2.789026,-0.892880,1
5.290022,-2.299578,0.000000,4.139957,-3.127415,-0.824396,1
5.291021,-2.067763,0.000000,4.136889,-3.350322,-0.688986,1
5.292023,-1.859619,0.000000,4.133437,-3.370464,-0.609088,1
5.293024,-1.679639,0.000000,4.129602,-3.447005,-0.549944,1
5.294022,-1.529368,0.000000,4.126151,-3.625599,-0.553575,1
5.295048,-1.405795,0.000000,4.122316,-3.824335,-0.508957,1
5.296021,-1.316440,0.000000,4.118481,-3.785394,-0.458632,1
5.297029,-1.250137,0.000000,4.114646,-3.857906,-0.419202,1
5.298007,-1.208019,0.000000,4.110427,-4.165410,-0.525559,1
5.299017,-1.182974,0.000000,4.106592,-4.193609,-0.464339,1
5.300005,-1.171677,0.000000,4.102373,-4.157353,-0.500656,1
5.301010,-1.167988,0.000000,4.098155,-4.239265,-0.495468,1
5.302009,-1.166434,0.000000,4.093936,-4.323862,-0.475753,1
5.303015,-1.161367,0.000000,4.089334,-4.356090,-0.442549,1
5.304005,-1.147845,0.000000,4.085116,-4.405774,-0.512070,1
5.305005,-1.121158,0.000000,4.080513,-4.466201,-0.411420,1
5.306010,-1.077502,0.000000,4.075911,-4.527970,-0.340342,1
5.307033,-1.013083,0.000000,4.071309,-4.683737,-0.327891,1
5.308023,-0.930367,0.000000,4.066324,-4.783105,-0.342418,1
5.309019,-0.826814,0.000000,4.062105,-4.705222,-0.322703,1
5.310016,-0.704063,0.000000,4.057120,-4.765648,-0.306101,1
5.311015,-0.564477,0.000000,4.052517,-4.721335,-0.328928,1
5.312012,-0.412191,0.000000,4.047532,-4.815332,-0.384442,1
5.313010,-0.251656,0.000000,4.042546,-4.950957,-0.346049,1
5.314006,-0.088452,0.000000,4.037561,-4.945585,-0.338786,1
5.315013,0.073229,0.000000,4.032575,-4.933500,-0.275491,1
5.316009,0.223698,0.000000,4.027589,-4.997955,-0.271340,1
5.317013,0.359537,0.000000,4.022987,-4.882473,-0.175878,1
5.318009,0.472859,0.000000,4.017618,-4.918729,-0.125034,1
5.319015,0.560025,0.000000,4.013016,-4.963042,-0.029572,1
5.320005,0.614735,0.000000,4.007647,-5.047639,-0.045656,1
5.321005,0.635261,0.000000,4.003045,-4.941557,-0.027497,1
5.322005,0.618771,0.000000,3.998059,-4.976470,-0.024903,1
5.323009,0.564235,0.000000,3.993074,-4.899930,-0.058107,1
5.324004,0.473307,0.000000,3.988472,-4.697165,-0.114658,1
5.325004,0.347175,0.000000,3.983486,-4.874416,-0.108951,1
5.326010,0.188859,0.000000,3.978884,-4.683737,-0.120365,1
5.327015,0.003954,0.000000,3.973899,-4.652852,-0.123997,1
5.328009,-0.199093,0.000000,3.969296,-4.643452,-0.143193,1
5.329010,-0.416829,0.000000,3.964694,-4.491714,-0.125034,1
5.330010,-0.640153,0.000000,3.960092,-4.740135,-0.097537,1
5.331013,-0.861964,0.000000,3.955490,-4.658223,-0.086123,1
5.332010,-1.072340,0.000000,3.950888,-4.660909,-0.155644,1
5.333009,-1.265088,0.000000,3.946286,-4.652852,-0.161351,1
5.334006,-1.432320,0.000000,3.941300,-4.881130,-0.299356,1
5.335004,-1.568349,0.000000,3.936698,-4.670309,-0.305582,1
5.336004,-1.667830,0.000000,3.931713,-4.776391,-0.421278,1
5.337005,-1.726385,0.000000,3.927111,-4.969756,-0.470046,1
5.338004,-1.741393,0.000000,3.922125,-4.721335,-0.488205,1
5.339004,-1.711795,0.000000,3.917139,-4.905301,-0.500656,1
5.340004,-1.637973,0.000000,3.912154,-4.926786,-0.541643,1
5.341004,-1.521930,0.000000,3.907168,-5.031526,-0.450850,1
5.342005,-1.366856,0.000000,3.901799,-5.218177,-0.429060,1
5.343008,-1.176878,0.000000,3.896814,-5.226234,-0.401563,1
5.344005,-0.959472,0.000000,3.891445,-5.302774,-0.429579,1
5.345010,-0.717983,0.000000,3.886075,-5.269204,-0.361614,1
5.346009,-0.462367,0.000000,3.880323,-5.493454,-0.437361,1
5.347014,-0.197274,0.000000,3.874954,-5.505539,-0.390667,1
5.348008,0.065880,0.000000,3.869585,-5.540452,-0.367321,1
5.349010,0.325334,0.000000,3.863832,-5.680105,-0.328928,1
5.350009,0.572273,0.000000,3.858463,-5.498825,-0.242805,1
5.351013,0.803102,0.000000,3.852710,-5.643849,-0.239692,1
5.352013,1.011911,0.000000,3.847341,-5.506882,-0.114658,1
5.353004,1.195101,0.000000,3.841589,-5.594165,0.004151,1
5.354003,1.354289,0.000000,3.836220,-5.522996,0.048250,1
5.355003,1.487636,0.000000,3.830850,-5.518967,0.052400,1
5.356003,1.596149,0.000000,3.825098,-5.465255,0.039949,1
5.357004,1.682205,0.000000,3.820112,-5.310831,0.054476,1
5.358003,1.749061,0.000000,3.814360,-5.475997,0.002594,1
5.359004,1.801153,0.000000,3.809374,-5.254433,0.045656,1
5.360010,1.843624,0.000000,3.804005,-5.208777,0.067446,1
5.361009,1.881267,0.000000,3.799403,-4.906644,0.109989,1
5.362019,1.920383,0.000000,3.794417,-5.034211,0.069002,1
5.363026,1.965753,0.000000,3.789432,-4.711936,0.219977,1
5.364022,2.021832,0.000000,3.784446,-4.736106,0.279122,1
5.365014,2.092719,0.000000,3.780228,-4.699850,0.315439,1
5.366013,2.182502,0.000000,3.775625,-4.672994,0.294687,1
5.367013,2.292917,0.000000,3.771407,-4.313120,0.327372,1
5.368010,2.424230,0.000000,3.767188,-4.346690,0.204413,1
5.369010,2.576819,0.000000,3.762970,-4.173467,0.314920,1
5.370010,2.748555,0.000000,3.759135,-3.984130,0.270821,1
5.371037,2.941550,0.000000,3.755300,-3.824335,0.316477,1
5.372028,3.139467,0.000000,3.751465,-3.786737,0.375622,1
5.373008,3.341376,0.000000,3.747629,-3.617542,0.398968,1
5.374008,3.547594,0.000000,3.744561,-3.324808,0.471084,1
5.375013,3.748666,0.000000,3.741493,-3.123386,0.527116,1
5.376011,3.935288,0.000000,3.738425,-2.861538,0.522446,1
5.377010,4.101935,0.000000,3.735741,-2.728599,0.624653,1
5.378011,4.242352,0.000000,3.733440,-2.524491,0.746574,1
5.379010,4.349943,0.000000,3.731139,-2.321726,0.991455,1
5.380006,4.419774,0.000000,3.728838,-2.047792,1.231666,1
5.381005,4.448274,0.000000,3.727687,-1.491867,1.428297,1
5.382014,4.432146,0.000000,3.726537,-0.982940,1.545549,1
5.383024,4.369573,0.000000,3.725770,-0.797632,1.674215,1
5.384023,4.262170,0.000000,3.725770,-0.193365,1.564226,1
5.385018,4.111908,0.000000,3.725770,0.198737,1.408582,1
5.386014,3.921742,0.000000,3.726537,0.570696,1.272652,1
5.387013,3.695213,0.000000,3.727304,0.723777,1.147618,1
5.388010,3.439758,0.000000,3.728454,1.180334,1.085879,1
5.389010,3.160426,0.000000,3.729988,1.407270,1.027253,1
5.390010,2.865686,0.000000,3.731522,1.560350,0.942686,1
5.391012,2.562832,0.000000,3.733440,1.709403,0.902738,1
5.392015,2.260769,0.000000,3.735741,1.976623,0.794305,1
